date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016/2/11 12:40,160,0,20.2,43.92333333,19.29,41.33333333,20.39,41.32666667,18.7,42.33333333,18.6,55.845,6.8,94,20,39.18166667,22.37888889,45.52944444,18.7,42.09,5.20E+00,749.2666667,88.66666667,4.666666667,23.33333333,3.47E+00,49.25677981,49.25677981
2016/2/11 12:50,110,0,20.2,43.66333333,19.29,41.5,20.46333333,41.43,18.79,42.7,18.6,55.69666667,7.16,94.22666667,20,38.98666667,22.43277778,45.35222222,18.7,42,5.10E+00,749.2333333,88.83333333,4.833333333,24.16666667,3.38E+00,30.14944178,30.14944178
2016/2/11 13:00,90,0,20.2,44.05666667,19.29,41.56,20.4725,41.3725,18.79,42.7,18.6,55.545,7.433333333,94.3,20,38.71166667,22.51111111,45.21,18.7,41.93333333,5.00E+00,749.2,89,5,25,3.30E+00,45.7311656,45.7311656
2016/2/11 13:10,80,0,20.26,44.19666667,19.29,41.73,20.5,41.46666667,18.76,42.73,18.6,55.39833333,7.833333333,94.4,20,38.42944444,22.59444444,45.18777778,18.7,41.9,5.02E+00,749.15,88.16666667,5,27.5,3.18E+00,11.80718084,11.80718084
2016/2/11 13:20,60,0,20.39,43.92333333,19.29,41.86333333,20.5,41.43333333,18.76,42.79,18.6,55.265,7.9,94.46666667,19.95722222,38.12722222,22.6,45.18777778,18.7,41.8725,5.03E+00,749.1,87.33333333,5,30,3.07E+00,17.62869555,17.62869555
2016/2/11 13:30,70,30,20.39,43.53,19.39,41.93333333,20.42666667,41.43333333,18.82333333,42.8,18.6,55.12777778,7.456666667,94.29666667,19.89,37.83111111,22.58333333,45.19388889,18.7,41.79,5.05E+00,749.05,86.5,5,32.5,2.95E+00,48.15499167,48.15499167
2016/2/11 13:40,80,20,20.5,43.29,19.39,42.05,20.39,41.4,19.15666667,43.33333333,18.6,55.00222222,6.996666667,94.03,19.86222222,37.56388889,22.52222222,45.10222222,18.7,41.66333333,5.07E+00,749,85.66666667,5,35,2.83E+00,10.90325033,10.90325033
2016/2/11 13:50,120,20,20.5,43.29,19.39,42.2,20.39,41.4,20.09333333,43.33333333,18.6,54.82777778,6.69,93.96666667,19.80111111,37.31333333,22.56111111,45.00944444,18.7,41.53,5.08E+00,748.95,84.83333333,5,37.5,2.72E+00,43.63834349,43.63834349
2016/2/11 14:00,120,30,20.6,43.29,19.39,42.29,20.39,41.5,20.83333333,42.79333333,18.6,54.67944444,6.83,94.02666667,19.79,37.38722222,22.6,44.93333333,18.7,41.5,5.10E+00,748.9,84,5,40,2.60E+00,44.84501509,44.84501509
2016/2/11 14:10,120,20,20.66666667,43.23,19.39,42.29,20.46333333,41.56,21,42.43333333,18.6,54.49222222,7.045,94.14,19.80111111,37.54611111,22.6,44.94444444,18.7,41.43333333,5.20E+00,748.8666667,84.5,4.833333333,40,2.77E+00,19.54440095,19.54440095
2016/2/11 14:20,110,10,20.7,42.93,19.46333333,42.5,20.42666667,41.56666667,20.92666667,42.56,18.6,54.30166667,7.26,94.22666667,19.88444444,37.645,22.6,44.87555556,18.7,41.26,5.30E+00,748.8333333,85,4.666666667,40,2.93E+00,31.04819122,31.04819122
2016/2/11 14:30,100,10,20.7675,42.7675,19.46333333,42.63333333,20.5,41.62666667,20.745,42.29,18.6,54.09333333,7.333333333,94.3,19.86222222,37.64444444,22.63888889,44.91611111,18.7,41.26,5.40E+00,748.8,85.5,4.5,40,3.10E+00,33.71394976,33.71394976
2016/2/11 14:40,90,10,20.79,42.9,19.86,42.52666667,20.46333333,41.66333333,20.56666667,42.46333333,18.6,53.95,7.463333333,94.33333333,19.79,37.41555556,22.67777778,44.67388889,18.63333333,41.2,5.50E+00,748.7666667,86,4.333333333,40,3.27E+00,16.88950873,16.88950873
2016/2/11 14:50,100,20,20.89,43.03,20.06666667,42.4,20.39,41.59,20.5,42.72333333,18.6,53.80333333,7.59,94.33333333,19.79,37.155,22.63888889,43.81111111,18.7,41.2,5.60E+00,748.7333333,86.5,4.166666667,40,3.43E+00,46.6060981,46.6060981
2016/2/11 15:00,200,10,20.96333333,42.96333333,20.23,42.2,20.39,41.59,20.46333333,42.72333333,18.6,53.69944444,7.59,94.36666667,19.79,36.99833333,22.6,43.48222222,18.7,41.16333333,5.70E+00,748.7,87,4,40,3.60E+00,24.24930964,24.24930964
2016/2/11 15:10,210,20,21.03333333,42.79,20.35666667,42.06666667,20.46333333,41.66333333,20.32333333,42.59,18.66611111,52.83,7.59,94.3,19.78,36.86944444,22.61666667,43.345,18.63333333,41.03,5.65E+00,748.7,86.66666667,3.666666667,40,3.52E+00,24.33970001,24.33970001
2016/2/11 15:20,110,10,21.1,42.79,20.5,41.86333333,20.5,41.7,20.29,42.56,18.80777778,51.37833333,7.4,94.12333333,19.755,36.735,22.725,43.27722222,18.7,41.62333333,5.60E+00,748.7,86.33333333,3.333333333,40,3.43E+00,44.12225299,44.12225299
2016/2/11 15:30,120,20,21.1,42.66333333,20.5,41.73,20.5,41.76,20.29,42.43333333,18.95722222,50.51666667,7.26,93.99666667,19.71,36.7,22.79,43.21388889,18.7,42.69666667,5.55E+00,748.7,86,3,40,3.35E+00,24.06372197,24.06372197
2016/2/11 15:40,110,10,21.1,42.59,20.6,41.5,20.5,41.73,20.2,42.29,19.03333333,49.87388889,6.866666667,93.69,19.68333333,36.68166667,22.84,43.20666667,18.7,43.09,5.50E+00,748.7,85.66666667,2.666666667,40,3.27E+00,22.89634869,22.89634869
2016/2/11 15:50,110,10,21.2,42.46666667,20.66666667,41.5,20.5,41.79,20.2,42.29,19.09444444,49.42666667,6.8,93.76333333,19.6,36.59,22.90222222,43.255,18.7,43.09,5.45E+00,748.7,85.33333333,2.333333333,40,3.18E+00,1.38848027,1.38848027
2016/2/11 16:00,100,20,21.2,42.4,20.7,41.4,20.5,41.79,20.1,42.29,19.12777778,49.02944444,6.8,93.83333333,19.6,36.60833333,22.93277778,43.245,18.7,43.06,5.40E+00,748.7,85,2,40,3.10E+00,29.01071337,29.01071337
2016/2/11 16:10,120,10,21.2,42.29,20.76,41.26666667,20.5,41.73,20.1,42.36333333,19.2,48.75333333,6.933333333,93.96666667,19.6,36.67555556,23,43.275,18.7,42.93333333,5.35E+00,748.6833333,86.16666667,1.833333333,44.16666667,3.23E+00,24.73817392,24.73817392
2016/2/11 16:20,110,20,21.26,42.29,20.79,41.2,20.5,41.79,20,42.43333333,19.245,48.68166667,6.866666667,93.93333333,19.6,36.7,23.05,43.245,18.7,42.76,5.30E+00,748.6666667,87.33333333,1.666666667,48.33333333,3.37E+00,39.12123813,39.12123813
2016/2/11 16:30,110,0,21.29,42.4,20.85666667,41.26,20.6,41.79,20,42.56,19.29555556,48.54166667,6.726666667,93.86666667,19.6,36.89444444,23.1,43.29,18.7,42.6725,5.25E+00,748.65,88.5,1.5,52.5,3.50E+00,26.18512424,26.18512424
2016/2/11 16:40,110,0,21.35666667,42.4,20.96,41.2,20.53333333,41.79,19.89,42.76666667,19.37888889,48.39277778,6.8,93.9,19.60555556,37.47222222,23.15,43.265,18.7,42.53,5.20E+00,748.6333333,89.66666667,1.333333333,56.66666667,3.63E+00,14.6930107,14.6930107
2016/2/11 16:50,100,0,21.53333333,42.4,21.125,40.72,20.56666667,41.86333333,19.89,43.1,19.46277778,48.03444444,6.726666667,93.9,19.61666667,37.36166667,23.2,43.2,18.7,42.4,5.15E+00,748.6166667,90.83333333,1.166666667,60.83333333,3.77E+00,6.252905657,6.252905657
2016/2/11 17:00,130,0,21.6,42.06666667,21.26,40.5,20.56666667,41.79,19.89,43.13333333,19.58888889,47.48666667,6.45,93.64,19.6,37.215,23.2,43.2,18.7,42.32666667,5.10E+00,748.6,92,1,65,3.90E+00,1.067756966,1.067756966
2016/2/11 17:10,120,10,21.73,41.96666667,21.42666667,40.4,20.56666667,41.79,19.89,42.93333333,19.68333333,47.21666667,6.06,93.2,19.55,37.135,23.255,43.16944444,18.7,42.29,4.83E+00,748.6,92.5,1.166666667,60.83333333,3.72E+00,25.08937634,25.08937634
2016/2/11 17:20,110,0,21.79,41.9,21.56666667,40.4,20.56666667,41.86333333,19.79,42.72333333,19.715,47.01722222,5.6,92.66,19.5,36.93777778,23.29,43.05722222,18.63333333,42.15666667,4.57E+00,748.6,93,1.333333333,56.66666667,3.53E+00,24.56774027,24.56774027
2016/2/11 17:30,100,0,21.79,41.76,21.6,40.26,20.6,41.93333333,19.79,42.46333333,19.78,46.78722222,5.23,92.56,19.5,36.80222222,23.29555556,42.91055556,18.66666667,42.06,4.30E+00,748.6,93.5,1.5,52.5,3.35E+00,9.42222873,9.42222873
2016/2/11 17:40,100,0,21.85666667,41.76,21.675,40.2675,20.66666667,42.13333333,19.7,42.45,19.79,46.55722222,5.09,92.56,19.5,36.735,23.33444444,42.885,18.6,41.93333333,4.03E+00,748.6,94,1.666666667,48.33333333,3.17E+00,44.45998061,44.45998061
2016/2/11 17:50,380,0,21.89,41.645,21.7,40.06,20.79,42.2,19.7,42.62666667,19.81777778,46.40444444,5.06,92.56,19.5,36.645,23.37888889,43.07833333,18.6,41.86333333,3.77E+00,748.6,94.5,1.833333333,44.16666667,2.98E+00,37.44522035,37.44522035
2016/2/11 18:00,350,0,21.92666667,41.53,21.76,39.93333333,20.85666667,42.2,19.7,42.7,19.87888889,46.33277778,4.866666667,92.36666667,19.5,36.575,23.32888889,43.36277778,18.6,41.79,3.50E+00,748.6,95,2,40,2.80E+00,21.55289183,21.55289183
2016/2/11 18:10,290,30,22,41.66333333,21.79,39.9,20.92666667,42.2,19.7,42.82666667,19.89611111,46.285,4.656666667,92.3,19.47555556,36.645,23.35111111,43.72611111,18.6,41.7,3.58E+00,748.6166667,95,2.166666667,40,2.88E+00,25.09763505,25.09763505
2016/2/11 18:20,390,20,22,41.7,21.79,39.9,21,42.2,19.76,43.3,20.01555556,46.05166667,4.53,92.3,19.50555556,36.88722222,23.36777778,44.14888889,18.6,41.7,3.67E+00,748.6333333,95,2.333333333,40,2.97E+00,37.33295335,37.33295335
2016/2/11 18:30,690,10,22.06666667,41.7,21.79,39.9,21.1,42.23,19.82333333,43.89,20.18833333,45.60166667,4.5,92.4,19.6,37.01166667,23.39,44.70833333,18.6,41.66333333,3.75E+00,748.65,95,2.5,40,3.05E+00,21.40765586,21.40765586
2016/2/11 18:40,270,0,22.23,42.2,21.85666667,39.9,21.16666667,42.29,19.89,44.03,20.30777778,45.65277778,4.56,92.46666667,19.67222222,37.10222222,23.39,45.30611111,18.6,41.59,3.83E+00,748.6666667,95,2.666666667,40,3.13E+00,14.59507507,14.59507507
2016/2/11 18:50,750,30,22.43,43,21.92666667,40.13333333,21.23,42.59666667,19.89,43.73,20.46277778,46.19833333,4.5,92.59,19.745,37.37611111,23.41444444,45.74277778,18.6,41.56,3.92E+00,748.6833333,95,2.833333333,40,3.22E+00,32.4733048,32.4733048
2016/2/11 19:00,130,10,22.66333333,47.62666667,22,40.4,21.35666667,43.12333333,19.89,44.79,20.58888889,46.79722222,4.433333333,92.46333333,19.96277778,39.54888889,23.34,45.30444444,18.6,41.5,4.00E+00,748.7,95,3,40,3.30E+00,8.972776833,8.972776833
2016/2/11 19:10,120,10,22.85666667,50.03333333,22.13333333,41.26333333,21.55,45.35,20,47.16666667,20.68833333,48.34888889,3.99,91.69666667,20.26166667,41.90444444,23.275,44.63277778,18.6,41.5,3.78E+00,748.7,95.16666667,2.666666667,36.83333333,3.10E+00,8.517272002,8.517272002
2016/2/11 19:20,120,10,23,46.76333333,22.26,42.06333333,21.7,45.9,20.06666667,47.63333333,20.78,48.48666667,3.53,90.69666667,20.52055556,42.595,23.22,44.265,18.6,41.5,3.57E+00,748.7,95.33333333,2.333333333,33.66666667,2.90E+00,33.44913352,33.44913352
2016/2/11 19:30,130,30,23,46.23,22.29,42.16333333,21.76,45.82666667,20.1,47.66333333,20.85111111,48,2.963333333,90.09,20.67222222,42.43944444,23.24,44.08111111,18.6,41.46666667,3.35E+00,748.7,95.5,2,30.5,2.70E+00,17.83970526,17.83970526
2016/2/11 19:40,130,10,23,45.09333333,22.35666667,42.03,21.79,45.49,20.1,47.53,20.89,47.43722222,2.723333333,89.93333333,20.7,41.87277778,23.24,43.82,18.575,41.4,3.13E+00,748.7,95.66666667,1.666666667,27.33333333,2.50E+00,17.50651766,17.50651766
2016/2/11 19:50,130,0,23.06666667,44.36666667,22.39,41.72333333,21.79,45.15666667,20.2,46.99,20.91222222,51.09666667,2.5225,89.85,20.7,41.78,23.255,43.60777778,18.56666667,41.32666667,2.92E+00,748.7,95.83333333,1.333333333,24.16666667,2.30E+00,31.17546701,31.17546701
2016/2/11 20:00,120,10,23.1,43.76666667,22.39,41.53,21.79,44.72333333,20.13333333,46.59666667,21.22055556,72.40166667,2.433333333,89.86666667,20.75,41.50166667,23.29,43.46,18.53333333,41.26,2.70E+00,748.7,96,1,21,2.10E+00,40.01055226,40.01055226
2016/2/11 20:10,120,0,23.1,43.22666667,22.39,41.245,21.79,44.39,20.1,46.22333333,20.96611111,72.54833333,2.433333333,90.19666667,20.64333333,40.215,23.29,43.30833333,18.53333333,41.2,2.67E+00,748.7166667,96.16666667,1.166666667,28.33333333,2.10E+00,11.95421102,11.95421102
2016/2/11 20:20,130,30,23.2,42.72333333,22.39,41,21.79,44.02666667,20.1,45.96333333,20.79277778,69.87555556,2.5,90.73,20.46833333,39.54166667,23.29,43.30055556,18.5,41.09,2.63E+00,748.7333333,96.33333333,1.333333333,35.66666667,2.10E+00,41.48545481,41.48545481
2016/2/11 20:30,120,30,23.13333333,42.46333333,22.39,40.86,21.79,43.82666667,20.13333333,45.63333333,20.6,67.51666667,2.59,91.03,20.39,39.33,23.29,43.57166667,18.5,41.03,2.60E+00,748.75,96.5,1.5,43,2.10E+00,33.3104072,33.3104072
2016/2/11 20:40,130,20,23.1,42.02666667,22.39,40.7,21.79,43.56,20.26,45.43333333,20.46944444,65.42277778,2.53,91.09,20.30666667,39.13777778,23.29,43.89777778,18.5,40.96666667,2.57E+00,748.7666667,96.66666667,1.666666667,50.33333333,2.10E+00,17.03356354,17.03356354
2016/2/11 20:50,130,30,23.1,41.82666667,22.39,40.62666667,21.79,43.43333333,20.9,44.895,20.32888889,63.68166667,2.4,90.83333333,20.29,39.01,23.29,44.23666667,18.5,40.9,2.53E+00,748.7833333,96.83333333,1.833333333,57.66666667,2.10E+00,11.6291776,11.6291776
2016/2/11 21:00,140,20,23.06666667,41.6,22.29,40.5,21.79,43.16333333,21.56666667,44.05666667,20.245,62.14444444,2.466666667,91.16666667,20.29,38.75888889,23.29,44.36944444,18.5,40.86333333,2.50E+00,748.8,97,2,65,2.10E+00,27.00743368,27.00743368
2016/2/11 21:10,130,20,23,41.3175,22.29,40.43333333,21.79,43.03,21.76,43.33,20.13888889,60.91222222,2.626666667,91.49666667,20.225,38.29444444,23.29,44.4,18.5,40.79,2.70E+00,748.7666667,96.83333333,2,57.83333333,2.27E+00,25.53373912,25.53373912
2016/2/11 21:20,140,20,23,41.23,22.2,40.29,21.79,42.86333333,21.73,43.33333333,20.07222222,59.79277778,2.76,91.69,20.16111111,37.78222222,23.29,44.36944444,18.5,40.7,2.90E+00,748.7333333,96.66666667,2,50.66666667,2.43E+00,41.07054997,41.07054997
2016/2/11 21:30,120,30,22.89,41.16333333,22.2,40.23,21.79,42.73,21.73,43.12666667,20,58.96277778,2.826666667,91.86666667,20.1,37.73277778,23.29,44.285,18.5,40.7,3.10E+00,748.7,96.5,2,43.5,2.60E+00,35.69855866,35.69855866
2016/2/11 21:40,120,20,22.89,41.09,22.1,40.2,21.79,42.59,21.66666667,43.02666667,19.945,58.38,2.966666667,92,20.11666667,37.80222222,23.29,44.17944444,18.5,40.59,3.30E+00,748.6666667,96.33333333,2,36.33333333,2.77E+00,46.38996636,46.38996636
2016/2/11 21:50,140,20,22.79,40.96666667,22.03333333,40.06666667,21.73,42.53,21.6,42.76666667,19.85111111,57.89111111,3.06,92.06,20.2,37.85722222,23.29,44.01222222,18.5,40.59,3.50E+00,748.6333333,96.16666667,2,29.16666667,2.93E+00,4.805206298,4.805206298
2016/2/11 22:00,130,20,22.79,40.9,22,40,21.7,42.4,21.56666667,42.56,19.78,57.46,3,92,20.2,37.92222222,23.29,43.73888889,18.5,40.56,3.70E+00,748.6,96,2,22,3.10E+00,17.28708962,17.28708962
2016/2/11 22:10,120,20,22.7,40.9,21.92666667,40,21.7,42.32666667,21.5,42.5,19.765,57.17,2.9,92,20.2,37.9,23.29555556,43.51944444,18.5,40.5,3.50E+00,748.5333333,96,2.166666667,22.66666667,2.90E+00,36.16072156,36.16072156
2016/2/11 22:20,90,20,22.7,40.82666667,21.85666667,39.86333333,21.7,42.16333333,21.5,42.36333333,19.7,56.78055556,2.9,92,20.2,37.77333333,23.37888889,43.14222222,18.5,40.5,3.30E+00,748.4666667,96,2.333333333,23.33333333,2.70E+00,15.72590508,15.72590508
2016/2/11 22:30,40,10,22.66666667,40.76,21.79,39.79,21.625,41.92,21.42666667,42.23,19.62777778,56.40833333,2.9,92,20.16111111,37.80333333,23.39,43.18111111,18.5,40.5,3.10E+00,748.4,96,2.5,24,2.50E+00,42.70263774,42.70263774
2016/2/11 22:40,70,0,22.6,40.83333333,21.76,39.76,21.6,41.93,21.39,42.26,19.61111111,56.18555556,2.933333333,92,20.16111111,38.24555556,23.39,43.64444444,18.5,40.6,2.90E+00,748.3333333,96,2.666666667,24.66666667,2.30E+00,18.79590453,18.79590453
2016/2/11 22:50,60,0,22.56666667,41.16333333,21.7,39.7,21.5,42.15666667,21.39,42.06666667,19.55,56.10833333,3.06,92.12666667,20.16666667,38.56444444,23.30666667,44.20944444,18.5,41.545,2.70E+00,748.2666667,96,2.833333333,25.33333333,2.10E+00,20.46388412,20.46388412
2016/2/11 23:00,60,0,22.5,41.09,21.6,39.82666667,21.5,42.29,21.26,41.86333333,19.51111111,56.13055556,3.126666667,92.19,20.17777778,38.91055556,23.29,44.64888889,18.56666667,42.13333333,2.50E+00,748.2,96,3,26,1.90E+00,44.34306576,44.34306576
2016/2/11 23:10,50,0,22.46333333,41.06,21.6,39.96666667,21.5,42.43333333,21.13333333,41.79,19.49388889,56.27722222,3.2,92.19,20.2,39.11055556,23.235,44.90333333,18.6,42.43333333,2.58E+00,748.1833333,95.83333333,3,25.83333333,1.95E+00,10.57281127,10.57281127
2016/2/11 23:20,60,0,22.39,41,21.56666667,40.03,21.5,42.5,21.06666667,41.7,19.42666667,56.35722222,3.06,92.06,20.2,39.36388889,23.2,45.19055556,18.53333333,42.63333333,2.67E+00,748.1666667,95.66666667,3,25.66666667,2.00E+00,11.28653857,11.28653857
2016/2/11 23:30,60,0,22.39,41.12666667,21.5,40.195,21.5,42.59,21,41.7,19.39,56.4,2.933333333,92,20.2,39.61055556,23.17777778,45.33444444,18.6,42.79,2.75E+00,748.15,95.5,3,25.5,2.05E+00,14.87088088,14.87088088
2016/2/11 23:40,60,0,22.32333333,41.2,21.42666667,40.29,21.5,42.59,20.85666667,41.7,19.39,56.41111111,2.826666667,91.86666667,20.2,39.63277778,23.17777778,45.80555556,18.6,42.86333333,2.83E+00,748.1333333,95.33333333,3,25.33333333,2.10E+00,12.90414126,12.90414126
2016/2/11 23:50,60,0,22.26,41.29,21.39,40.4,21.5,42.7,20.79,41.7,19.35111111,56.47777778,2.9,92,20.14444444,39.59,23.2,47.08888889,18.6,43.03,2.92E+00,748.1166667,95.16666667,3,25.16666667,2.15E+00,35.18415528,35.18415528
2016/2/12 0:00,70,0,22.2,41.29,21.32333333,40.46666667,21.5,42.7,20.7,41.73,19.31222222,56.43333333,2.9,92,20.10555556,39.63888889,23.2,47.63222222,18.6,43.09,3.00E+00,748.1,95,3,25,2.20E+00,19.98266765,19.98266765
2016/2/12 0:10,90,0,22.16666667,41.32666667,21.29,40.5,21.5,42.59,20.7,41.79,19.29,56.45,2.9,92,20.1,39.645,23.2,48.04333333,18.6,43.23,3.00E+00,748.05,95,2.833333333,24.33333333,2.22E+00,14.26940371,14.26940371
2016/2/12 0:20,80,0,22.1,41.4,21.23,40.5,21.5,42.59,20.63333333,41.79,19.29,56.46111111,2.76,91.86666667,20.1,39.7,23.2,47.91944444,18.6,43.29,3.00E+00,748,95,2.666666667,23.66666667,2.23E+00,4.871204949,4.871204949
2016/2/12 0:30,60,0,22.1,41.5,21.2,40.59,21.5,42.59,20.5,41.9,19.275,56.415,2.7,91.8,20.1,39.715,23.2,47.65888889,18.6,43.43333333,3.00E+00,747.95,95,2.5,23,2.25E+00,0.444429333,0.444429333
2016/2/12 0:40,60,0,22,41.43333333,21.2,40.59,21.56666667,42.59,20.5,41.96666667,19.2,56.29,2.7,91.9,20.1,39.82277778,23.22,47.86166667,18.6,43.56,3.00E+00,747.9,95,2.333333333,22.33333333,2.27E+00,16.77716651,16.77716651
2016/2/12 0:50,40,0,22,41.5,21.16666667,40.59,21.53333333,42.59,20.39,42,19.2,56.285,2.7,91.9,20.1,39.92777778,23.2,48.06222222,18.6,43.7,3.00E+00,747.85,95,2.166666667,21.66666667,2.28E+00,47.5702821,47.5702821
2016/2/12 1:00,50,0,21.89,41.5,21.1,40.59,21.53333333,42.59,20.39,42,19.2,56.255,2.7,91.9,20.1,40.035,23.12777778,48.12055556,18.6,43.76,3.00E+00,747.8,95,2,21,2.30E+00,17.24446141,17.24446141
2016/2/12 1:10,50,0,21.89,41.56,21.1,40.59,21.5,42.59,20.35666667,42.03,19.16111111,56.215,2.76,91.9,20.1,40.10222222,23.1,48.015,18.6,43.9,2.92E+00,747.7166667,94.83333333,2,21.66666667,2.18E+00,48.47189937,48.47189937
2016/2/12 1:20,50,0,21.85666667,41.56,21.03333333,40.53,21.5,42.59,20.29,42.16333333,19.1,56.2,2.69,91.745,20.1,40.19388889,23.04444444,47.86666667,18.6,43.96666667,2.83E+00,747.6333333,94.66666667,2,22.33333333,2.07E+00,26.19361858,26.19361858
2016/2/12 1:30,40,0,21.79,41.5,20.96333333,40.53,21.5,42.59,20.2,42.03,19.1,56.18166667,2.333333333,91.16666667,20.1,40.2,23.00555556,47.79111111,18.6,44.03,2.75E+00,747.55,94.5,2,23,1.95E+00,0.651738606,0.651738606
2016/2/12 1:40,40,0,21.79,41.5,20.89,40.59,21.5,42.5225,20.2,42.09,19.1,56.11444444,2.126666667,90.83333333,20.1,40.13277778,22.98166667,47.71,18.6,44.16333333,2.67E+00,747.4666667,94.33333333,2,23.66666667,1.83E+00,37.59811639,37.59811639
2016/2/12 1:50,30,0,21.73,41.5,20.89,40.5,21.5,42.5,20.16666667,42.09,19.1,56.09,1.966666667,90.72666667,20.1,40.10055556,22.90222222,47.67555556,18.66666667,44.26,2.58E+00,747.3833333,94.16666667,2,24.33333333,1.72E+00,4.415401211,4.415401211
2016/2/12 2:00,50,0,21.7,41.5,20.89,40.5,21.5,42.5,20.1,42.09,19.07222222,56.02833333,1.966666667,90.93333333,20.1,40.255,22.89,47.82333333,18.6,44.295,2.50E+00,747.3,94,2,25,1.60E+00,47.08625758,47.08625758
2016/2/12 2:10,50,0,21.63333333,41.43333333,20.85666667,40.5,21.5,42.5,20.1,42.06,19.02222222,55.93333333,2.09,91.22666667,20.1,40.345,22.80666667,48.14888889,18.6,44.4,2.48E+00,747.2333333,93.83333333,2.166666667,24.5,1.57E+00,12.31423266,12.31423266
2016/2/12 2:20,60,0,21.6,41.4,20.79,40.5,21.39,42.53,20.03333333,41.93333333,19,55.9,2.163333333,91.36666667,20.1,40.4,22.79,48.47944444,18.6,44.5,2.47E+00,747.1666667,93.66666667,2.333333333,24,1.53E+00,39.57029398,39.57029398
2016/2/12 2:30,50,0,21.6,41.4,20.76,40.5,21.39,42.53,20,41.9,19,55.88166667,2.163333333,91.46666667,20.1,40.4,22.79,48.76555556,18.66666667,44.63333333,2.45E+00,747.1,93.5,2.5,23.5,1.50E+00,39.44057977,39.44057977
2016/2/12 2:40,50,0,21.56666667,41.32666667,20.7,40.56,21.39,42.5,20,41.9,19,55.81444444,1.963333333,91.19333333,20.1,40.33277778,22.79,49.12388889,18.6,44.59,2.43E+00,747.0333333,93.33333333,2.666666667,23,1.47E+00,5.090833607,5.090833607
2016/2/12 2:50,70,0,21.5,41.4,20.7,40.59,21.39,42.5,20,41.9,19,55.79,1.726666667,90.56,20.1,40.29,22.715,49.34222222,18.6,44.66333333,2.42E+00,746.9666667,93.16666667,2.833333333,22.5,1.43E+00,36.002207,36.002207
2016/2/12 3:00,50,0,21.39,41.26,20.6,40.5,21.39,42.56,19.92666667,41.9,18.97555556,55.775,1.46,90.1,20.1,40.29,22.7,49.475,18.66666667,44.76,2.40E+00,746.9,93,3,22,1.40E+00,46.68981439,46.68981439
2016/2/12 3:10,60,0,21.39,41.2,20.6,40.5,21.39,42.5,19.89,41.9,18.90833333,55.71,1.26,89.96666667,20.08333333,40.275,22.67222222,49.60222222,18.66666667,44.76,2.18E+00,746.8666667,93.33333333,2.833333333,28.66666667,1.23E+00,2.63268922,2.63268922
2016/2/12 3:20,60,0,21.39,41.2,20.6,40.5,21.39,42.5,19.865,41.8725,18.89,55.7,1.066666667,89.56666667,20.09444444,40.30333333,22.61111111,49.65722222,18.7,44.79,1.97E+00,746.8333333,93.66666667,2.666666667,35.33333333,1.07E+00,39.50815207,39.50815207
2016/2/12 3:30,50,0,21.39,41.26,20.6,40.5,21.46333333,42.63333333,19.85666667,41.86333333,18.89,55.68166667,0.766666667,89.12333333,20.08888889,40.38777778,22.58333333,49.715,18.7,44.79,1.75E+00,746.8,94,2.5,42,9.00E-01,16.65473664,16.65473664
2016/2/12 3:40,60,0,21.29,41.2,20.5,40.5,21.39,42.5,19.79,41.79,18.89,55.61444444,0.7,89.19,20.07222222,40.42611111,22.5,49.84833333,18.66666667,44.79,1.53E+00,746.7666667,94.33333333,2.333333333,48.66666667,7.33E-01,26.28722949,26.28722949
2016/2/12 3:50,50,0,21.29,41.2,20.5,40.5,21.39,42.5,19.79,41.73,18.88444444,55.585,0.6,89.19333333,20.06111111,40.36944444,22.5,49.99444444,18.6,44.73,1.32E+00,746.7333333,94.66666667,2.166666667,55.33333333,5.67E-01,42.04428347,42.04428347
2016/2/12 4:00,50,0,21.29,41.2,20.46333333,40.46666667,21.39,42.53,19.76,41.79,18.85666667,55.54333333,0.8,89.925,20.00555556,40.31444444,22.5,49.91111111,18.6,44.79,1.10E+00,746.7,95,2,62,4.00E-01,45.52672441,45.52672441
2016/2/12 4:10,60,0,21.2,41.09,20.46333333,40.46666667,21.39,42.53,19.7,41.79,18.87888889,55.49888889,1.066666667,90.49333333,20.02222222,40.42222222,22.5,49.88166667,18.66666667,44.86333333,1.28E+00,746.65,95,2.166666667,62.33333333,5.83E-01,28.43571129,28.43571129
2016/2/12 4:20,60,0,21.2,41.09,20.39,40.4,21.29,42.46666667,19.7,41.79,18.80111111,55.41111111,1.323333333,90.83333333,20,40.4,22.42055556,49.67,18.7,44.9,1.47E+00,746.6,95,2.333333333,62.66666667,7.67E-01,35.30277661,35.30277661
2016/2/12 4:30,60,0,21.16666667,41.06,20.32333333,40.4,21.29,42.4,19.7,41.79,18.79,55.35722222,1.463333333,91.02666667,20,40.4,22.39,49.555,18.7,44.9,1.65E+00,746.55,95,2.5,63,9.50E-01,31.49278439,31.49278439
2016/2/12 4:40,60,0,21.1,41,20.29,40.32666667,21.2,42.26,19.7,41.86333333,18.79,55.29,1.633333333,91.3,20,40.46611111,22.36777778,49.48888889,18.7,45,1.83E+00,746.5,95,2.666666667,63.33333333,1.13E+00,21.93896133,21.93896133
